name,isin,url,keyword
7IM AAP Adventurous C Inc,GB00B2PB2B68,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=YU2xRK6U3r0%3D&Isin=GB00B2PB2B68&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
7IM Pathbuilder 2 C Inc,GB00BMDPC439,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Lh8%2FJyXftvA%3D&Isin=GB00BMDPC439&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB SICAV I - Sustainable Global Thematic Portfolio I USD,LU0069063542,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=cY7RfMwfI%2Fk%3D&Isin=LU0069063542&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME Property Long Income & Growth PAIF M Acc GBP,GB00BMH81X04,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=zUwUAxLizao%3D&Isin=GB00BMH81X04&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Framlington Global Thematics Z Inc,GB00BRJZVP64,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=rSYLmwrbK7k%3D&Isin=GB00BRJZVP64&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Global Strategic Bond Z Inc Quarterly GBP,GB00BMZCH363,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=SEUhj1YHacY%3D&Isin=GB00BMZCH363&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA US Short Duration High Yield Bond ZI Gr Inc,GB00B5T0SW38,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=3I8US0RxATc%3D&Isin=GB00B5T0SW38&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Diversified Monthly Income B Inc,GB00BJFLR106,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=PnW%2B%2FzUv%2BAI%3D&Isin=GB00BJFLR106&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Global Bond B Hedged Acc GBP,IE00B296WS45,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=D6d%2FV5okp7Y%3D&Isin=IE00B296WS45&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Algebris Global Credit Opportunities I Acc GBP,IE00BYT35N59,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=8cXmgRD%2BxE8%3D&Isin=IE00BYT35N59&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
