name,isin,symbol,url
HSBC ETFS PLC EURO STOXX 50 UCITS ETF GBP HGD ACC,,H50G,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8gu8TkBMsss%3D
HSBC GLOBAL FUNDS ICAV US CORPORATE BOND UCITS ETF ETFC USD,,HUCB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=gDCTshB5Pf8%3D
JPMORGAN ETFS (IRELAND) ICAV EUR AGGREGATE BOND ACTIVE UCITS ETF EUR,,JEAA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6yxaDKh8SUM%3D
JPMORGAN ETFS (IRELAND) ICAV EUR AGGREGATE BOND ACTIVE UCITS ETF EUR,,JAEP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=OmdbSxjBAcY%3D
JPMORGAN ETFS (IRELAND) ICAV EUR AGGREGATE BOND ACTIVE UCITS ETF EUR,,JEGG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=k3uKsO3vLS8%3D
SCHRODER ETFS ICAV SCHRODER GBL EQ ACTVE UCITS ETF USD ACC,,SAGE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=q%2BseXoir41Y%3D
GLOBAL X ETFS ICAV EUROPE FOCUSED DEFENCE TECH UCITS ETF EU,,EDEF,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=DO7A%2FLoyN0Q%3D
HSBC GLOBAL FUNDS ICAV GLOBAL AGGREGATE BOND ESG UCITS ETF ETFC,,HAGE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=o6SqkXRFZjU%3D
GLOBAL X ETFS ICAV X EUROPEAN SUPERDIVIDEND UCITS ETF EUR D,,EUSD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8Qu%2FDu90%2B0E%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US EQ UCITS ETF ACC (GBP),,BBSU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9RAh%2BSKNYQw%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US EQUITY UCITS ETF USD DIS,,BBDD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Xnxxkxvl3Mc%3D
HSBC ETFS PLC HSBC MSCI WORLD VALUE SCR ETF USD ACC,,HWVS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IIbPxXDtszc%3D
HSBC ETFS PLC HSBC EUROPE EX UK SCR EQUITY UCITS ETF,,HSXU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2F4y6%2FiW%2BjE8%3D
JPMORGAN ETFS (IRELAND) ICAV EUR GOVERNMENT BOND ACTIVE UCITS ETF EUR,,JEUG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ph2CZZolEto%3D
JPMORGAN ETFS (IRELAND) ICAV EUR GOVERNMENT BOND ACTIVE UCITS ETF EUR,,JEEG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2BdCgQ1UxTjE%3D
JPMORGAN ETFS (IRELAND) ICAV GLOB EQ PREMIUM ACTIVE UCITS ETF ACC,,JEGA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=fRmBtmE2ghs%3D
JPMORGAN ETFS (IRELAND) ICAV GLOB EQ PREMIUM ACTIVE UCITS ETF ACC,,JEAG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=rp5lVEy%2FWHI%3D
JPMORGAN ETFS (IRELAND) ICAV GLOB EQ PREMIUM ACTIVE UCITS ETF DIS,,JEPG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=shPNBU9%2F2PA%3D
JPMORGAN ETFS (IRELAND) ICAV GLOB EQ PREMIUM ACTIVE UCITS ETF DIS,,JEGP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2h8x%2BRdVef0%3D
JPMORGAN ETFS (IRELAND) ICAV EUR GOVERNMENT BOND ACTIVE UCITS ETF EUR,,JUEG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=s1Oa9c0LUaE%3D
GLOBAL X ETFS ICAV EUROPE FOCUSED DEFENCE TECH UCITS ETF EU,,EDEG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=53U%2BmdHzWUA%3D
JPMORGAN ETFS (IRELAND) ICAV EUR AGGREGATE BOND ACTIVE UCITS ETF EUR(,,JGGE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2BG2rHP6nKJM%3D
JPMORGAN ETFS (IRELAND) ICAV CARBON TRANSITION GBL EQTY UCITS ETF USD,,JPCD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=QOvGsk42L6Y%3D
JPMORGAN ETFS (IRELAND) ICAV GLOBAL EQTY MULTIFACT UCITS ETF USD DIST,,JGLP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=aMSGiBiCcQo%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUROPE EPI UCITS ETF EUR ACC,,JEEA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ujobMisR9Co%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUROPE EPI UCITS ETF EUR DIS,,JEPE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=o1j4kNfwFn4%3D
JPMORGAN ETFS (IRELAND) ICAV GLOBAL AGGREGATE BOND ACTIVE UCITS ETF U,,JAGU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=RSDD3JVRhs0%3D
JPMORGAN ETFS (IRELAND) ICAV JPM US REI UCITS ETF GBPH DIS,,JUHG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=gp5WGkUKkKk%3D
PIMCO ETFS PLC EMG MKTS ADVANTAGE LOC BD IDX UCITS ETF,,EMLB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=VDU0l5Tk9yk%3D
PIMCO ETFS PLC EMG MKTS ADVANTAGE LOC BD IDX UCITS ETF,,EMLP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=pnlg0sBPVMk%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US EQUITY UCITS ETF USD DIS,,BBUD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=vD0itTXoIyQ%3D
HSBC ETFS PLC HSBC EUROPE EX UK SCR EQUITY UCITS ETF,,HSXE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IkqYqIf%2FQI4%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GLOBAL REI UCITS ETF USD DIS,,JRGD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=E%2BWXlNGdw3Y%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GLOBAL REI UCITS ETF USD DIS,,JRDG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PBShgQsiZO8%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUROPE REI UCITS ETF EUR DIS,,JRED,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=0GWUPsduDhU%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUROPE REI UCITS ETF EUR DIS,,JRDE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=d2mVawTG0fc%3D
HSBC ETFS PLC HSBC MSCI EM ISLAMIC SCREEN ETF USD ACC,,HIEM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2KXUjYwbULI%3D
HSBC ETFS PLC HSBC MSCI WORLD ISLAMIC SCR ETF USD ACC,,HIWO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=uSgI2ikV5fg%3D
JPMORGAN ETFS (IRELAND) ICAV JPM JAPAN REI UCITS ETF USD DIS,,JREI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mY3k62cFfh0%3D
JPMORGAN ETFS (IRELAND) ICAV JPM JAPAN REI UCITS ETF USD DIS,,JRIE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Qc5iBFrNOXA%3D
HSBC ETFS PLC HSBC EM SCR EQUITY UCITS ETF USD (DIST),,HSMS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2FKuSuEo7OSI%3D
HSBC ETFS PLC HSBC USA SCR EQ UCITS ETF USD (DIST),,HSSU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=n0quSXdLATo%3D
HSBC ETFS PLC HSBC MSCI EUROPE ISLAMIC SCR ETF EUR ACC,,HIEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=tYQidV%2BZigs%3D
HSBC ETFS PLC HSBC MSCI WORLD ISLAMIC SCR ETF USD ACC,,HIWS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cfqcWjRl%2FHM%3D
HSBC ETFS PLC HSBC MSCI EM ISLAMIC SCREEN ETF USD ACC,,HIES,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=4teno%2BnHSDk%3D
HSBC ETFS PLC HSBC DEV WLD SCREENED EQ ETF USD DIST,,HSDD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8bdTG%2Bnd8YQ%3D
VANECK UCITS ETFS PLC VANECK NEW CHINA UCT ETF USD ACC,,CNEW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Sef0hJG0dg8%3D
HSBC ETFS PLC PLUS USA EQUITY QUANT ACTIVE UCITS ETF U,,HQUD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eH%2F1Z%2FYhMt8%3D
HSBC GLOBAL FUNDS ICAV HSBC ICAV CHINA GOV BOND ETF ETFC,,HCGB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=jb%2F4Edj%2BvYU%3D
HSBC ETFS PLC EURO STOXX 50 UCITS ETF EUR ACC (GBP),,H50A,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=e3nYXITU%2Fv8%3D
ISHARES USD TREASURY BD1-3YR UCITS ETF USD DIST,,IBTS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hM%2FgGtPOXzQ%3D
ISHARES CORE S&P 500 UCITS ETF USD (DIST),,IDUS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=4ZH7h1wOS%2FE%3D
ISHARES USD TREASURY BD1-3YR UCITS ETF USD DIST,,IDBT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kZTAGP2eElE%3D
XTRACKERS S&P SELECT FRONTIER UCITS ETF GBP ACC,,XSFR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IyLMi0J0OmU%3D
XTRACKERS S&P SELECT FRONTIER UCITS ETF USD ACC,,XSFD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mVsdMQwDKOo%3D
XTRACKERS S&P 500 SWAP UCTS ETF 1C ACC,,XSPX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=g9PWFO05qUs%3D
ISHARES MSCI EURO EX-UK UCITS ETF EUR DIST,,IEUX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=DubqvjjQSCQ%3D
XTRACKERS S&P 500 SWAP UCTS ETF 1C ACC,,XSPU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=12P0%2F2N3M78%3D
