name,isin,url,keyword
7IM Pathbuilder 1 C Inc,GB00BMDPC090,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=w3d3nHfQuZQ%3D&Isin=GB00BMDPC090&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB Low Volatility Equity Portfolio I H GBP,LU1306336170,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=hUpssnu1kis%3D&Isin=LU1306336170&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME Property Long Income & Growth PAIF C Inc GBP,GB00BMH7WK17,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=M5jwoaYJ%2BsA%3D&Isin=GB00BMH7WK17&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Framlington Global Technology Z Inc,GB00B5MQXC30,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=X1LU9YLgct4%3D&Isin=GB00B5MQXC30&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Global Short Duration Bonds Z Inc,GB00BDFZQW47,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=6eg0DwhqTSY%3D&Isin=GB00BDFZQW47&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA UK Sustainable Equity Z Inc,GB00B55S4R83,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ImC3WiAI1jA%3D&Isin=GB00B55S4R83&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Diversified Growth B AccGBP,GB00B625LX43,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ZTceKWitCyM%3D&Isin=GB00B625LX43&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Bond S Acc GBP,GB00BF0W2K48,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=vwridaSG8Dg%3D&Isin=GB00BF0W2K48&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Algebris Financial Credit ID Inc GBP,IE00B8DD4P49,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=9Q4uOanFPHw%3D&Isin=IE00B8DD4P49&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allianz RiskMaster Moderate Multi Asset Y Acc,GB00BYMVB948,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0lnNuH8s67I%3D&Isin=GB00BYMVB948&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Absolute Return Multi-Strategy I2 Hgd GBP,LU2047618173,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=DOsAAvo4ABg%3D&Isin=LU2047618173&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,Invest in this fund within a SIPP or Investment Account
Amundi MSCI USA SRI Climate Paris Aligned IG GBP,LU2089234129,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=amroi9B1DpE%3D&Isin=LU2089234129&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Atlas F Acc GBP,GB00BTQKSL36,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MqwCHfEsyAc%3D&Isin=GB00BTQKSL36&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Income I Inc,GB00B2PLJJ36,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=riNYIb681RI%3D&Isin=GB00B2PLJJ36&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Strategic Bond I Monthly Inc,GB00B2PLJS27,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=yyNq1DUlDvs%3D&Isin=GB00B2PLJS27&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Ashoka WhiteOak Emerging Markets Equity D Acc GBP,IE000AM09NE1,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ptO2J%2FdJ3rw%3D&Isin=IE000AM09NE1&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv AI Multi-asset Plus V 2,GB00B7FM5934,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=X6nfsKSKLHo%3D&Isin=GB00B7FM5934&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Multi-asset Core IV 2,GB00BMGWH791,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0Tljde4K4lw%3D&Isin=GB00BMGWH791&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,Invest in this fund within a SIPP or Investment Account
