name,isin,url,keyword
7IM Balanced C Inc,GB0033959296,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=9%2FhKuzjjbcM%3D&Isin=GB0033959296&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
ARC TIME UK Infrastructure Income II C Acc,GB00BP5GQC18,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=1QOCm8G1G4w%3D&Isin=GB00BP5GQC18&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA People & Planet Equity Z Inc,GB00B403RF05,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tsuIGhr6q%2Bc%3D&Isin=GB00B403RF05&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Investment Grade Bond B Acc,GB00B141C763,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=BmYDh34Xkro%3D&Isin=GB00B141C763&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Alma Platinum Winton Diversified Macro I1C-G GBP,LU0462954552,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=K3fDtYxQonQ%3D&Isin=LU0462954552&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Funds (Lux) - Short-Dated Global High Yield Bond FI Hedged Inc GBP,LU1988889314,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=c4ea7XOlmb4%3D&Isin=LU1988889314&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis US Smaller Companies I Acc GBP,GB00BMMV5766,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=JNWGUxAtsaY%3D&Isin=GB00BMMV5766&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Multi-asset Income 2 Acc,GB00BYZC2W42,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=3wZdwzNKz28%3D&Isin=GB00BYZC2W42&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Emerging Markets Debt Total Return W Hedged Acc GBP,IE00BD9PY599,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=d2mv0X%2BJvBU%3D&Isin=IE00BD9PY599&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,Invest in this fund within a SIPP or Investment Account
BNY Mellon Long Term Global Equity W Acc GBP,IE00B90KGT31,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=xnPPd%2B1nAA0%3D&Isin=IE00B90KGT31&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
