name,isin,url,keyword
AB European Equity Portfolio I GBP,LU2037082463,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0jo5ufvRSos%3D&Isin=LU2037082463&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
AXA Framlington Health Z Acc,GB00B6WZJX05,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=epSYSvcw5Go%3D&Isin=GB00B6WZJX05&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aberforth UK Small Companies Inc,GB00B2N9GS70,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=BrTQU3N82W8%3D&Isin=GB00B2N9GS70&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D2,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Algebris Global Credit Opportunities ID Inc GBP,IE00BYT35P73,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=5kXln7Udshw%3D&Isin=IE00BYT35P73&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Global High Yield Bond J3 Hedged Cap GBP,LU2110861650,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=UelK2jDjU8s%3D&Isin=LU2110861650&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
Artemis Short-Duration Strategic Bond I Acc,GB00BJXPPH66,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=YfidZ8cge%2FA%3D&Isin=GB00BJXPPH66&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Atlas Global Infrastructure B Unhedged Acc GBP,IE000B4TK0Z6,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MuWAU7mhy%2Fs%3D&Isin=IE000B4TK0Z6&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Investors Sterling Liquidity W Acc GBP,IE000YIMFK06,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=IIV2c%2BHVIok%3D&Isin=IE000YIMFK06&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Global Dynamic Bond Institutional 2 Inc,GB00B7VS0V26,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=rRE9REKs7DQ%3D&Isin=GB00B7VS0V26&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Sustainable Global Dynamic Bond W Hedged Inc GBP,IE00BFZMJ644,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=e6T2bPEbxsE%3D&Isin=IE00BFZMJ644&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D21,Invest in this fund within a SIPP or Investment Account
