name,isin,url,keyword
7IM AAP Cautious C Acc,GB00BMXV8544,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=5CiBjKhuu4Q%3D&Isin=GB00BMXV8544&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
7IM Pathbuilder 4 C Acc,GB00BMDPCC16,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MeDxr12jeVc%3D&Isin=GB00BMDPCC16&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB Select US Equity Portfolio IH GBP,LU0683601297,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=P8e%2FerO2QKg%3D&Isin=LU0683601297&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME UK Infrastructure Income II C Inc,GB00BP50HT79,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=apKyIib9l1E%3D&Isin=GB00BP50HT79&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Framlington Japan Z Acc,GB00B7FSWP64,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=vshdM3jVSSQ%3D&Isin=GB00B7FSWP64&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Green Short Duration Bond Z Acc,GB00BNNDLG95,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=5bTvErZaibU%3D&Isin=GB00BNNDLG95&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA World Funds - Global Inflation Bonds F Hedged Cap GBP,LU1002649512,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=2AvfOkaTbc8%3D&Isin=LU1002649512&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,Invest in this fund within a SIPP or Investment Account
Aegon Ethical Corporate Bond B Acc,GB00B018K352,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=yHTHlzlFVc4%3D&Isin=GB00B018K352&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Investment Grade Bond B Inc,GB00B142F707,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=NDRP8A8uzss%3D&Isin=GB00B142F707&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allianz Best Styles Global AC Equity C Acc,GB00BYQ91X80,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Xmn1T51k4V4%3D&Isin=GB00BYQ91X80&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allianz Total Return Asian Equity C,GB00B1FRQV53,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Denuf9cFgv0%3D&Isin=GB00B1FRQV53&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Emerging Markets Bond I2H QD GBP,LU1882453589,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=BHc9WfazpEE%3D&Isin=LU1882453589&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,Invest in this fund within a SIPP or Investment Account
Amundi Pioneer Global High Yield R2 GBP,LU1883838317,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=PrbSbe6Af4U%3D&Isin=LU1883838317&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
