name,isin,url,keyword
7IM AAP Balanced C Acc,GB00B2PB3794,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tPLHe%2Fj0S%2Bo%3D&Isin=GB00B2PB3794&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
7IM Pathbuilder 3 C Acc,GB00BMDPC769,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=WOJvv2T3Se4%3D&Isin=GB00BMDPC769&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB Select Absolute Alpha Portfolio IH GBP,LU0736560284,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=xGI4VUBKXB4%3D&Isin=LU0736560284&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME Property Long Income & Growth PAIF O Inc GBP,GB00BMH81Z28,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=mqNCgz%2FUud4%3D&Isin=GB00BMH81Z28&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Framlington Health Z Acc,GB00B6WZJX05,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=epSYSvcw5Go%3D&Isin=GB00B6WZJX05&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Global Sustainable Managed Z Acc,GB00B7MMHK16,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2B0s%2FQdFJYgI%3D&Isin=GB00B7MMHK16&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA World Funds - Clean Energy F Hedged Cap GBP,LU1914342933,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=2%2Fj%2FJz6Ry7E%3D&Isin=LU1914342933&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,Invest in this fund within a SIPP or Investment Account
Aegon Ethical Cautious Managed B Acc,GB00B7V2CD05,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tJzDqq%2Fiki8%3D&Isin=GB00B7V2CD05&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Global Bond B Hedged Inc GBP,IE00B296WQ21,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=WYx9uSZM3Js%3D&Isin=IE00B296WQ21&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Algebris Global Credit Opportunities ID Inc GBP,IE00BYT35P73,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=5kXln7Udshw%3D&Isin=IE00BYT35P73&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
