name,isin,url,keyword
AB US Low Volatility Equity Portfolio I Acc USD,LU2339504248,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=muco%2BzuWIPc%3D&Isin=LU2339504248&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
AXA Global Short Duration Bonds Z Inc,GB00BDFZQW47,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=6eg0DwhqTSY%3D&Isin=GB00BDFZQW47&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon European ABS I Hedged Inc GBP,IE00BGSNDD61,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=hoslgDkLXoc%3D&Isin=IE00BGSNDD61&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,Invest in this fund within a SIPP or Investment Account
Allianz RiskMaster Moderate Multi Asset Y Acc,GB00BYMVB948,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0lnNuH8s67I%3D&Isin=GB00BYMVB948&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi US Equity Fundamental Growth J3 GBP,LU2052287484,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=U7CNwp90S90%3D&Isin=LU2052287484&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
Artemis Strategic Bond I Monthly Inc,GB00B2PLJS27,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=yyNq1DUlDvs%3D&Isin=GB00B2PLJS27&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Multi Strategy Target Return 1,GB00BMTRW090,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=sUolVZ7Bu24%3D&Isin=GB00BMTRW090&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Asian Income Inst W Inc GBP,GB00B8KPW262,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=B6YLkzAQMdE%3D&Isin=GB00B8KPW262&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Global Multi-Strategy Inst Acc,GB00B7DBVP09,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ZuYvtKygLS8%3D&Isin=GB00B7DBVP09&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Baillie Gifford Cautious Managed B DST GBP,GB00BV0V1402,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=bupW5Pj6tQE%3D&Isin=GB00BV0V1402&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,Invest in this fund within a SIPP or Investment Account
