name,isin,url,keyword
7IM Adventurous C Acc,GB0033958009,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=geMXjfW4gYY%3D&Isin=GB0033958009&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
ARC TIME Property Long Income & Growth PAIF D Inc GBP,GB00BMH7WL24,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=JjmCD1WBUZs%3D&Isin=GB00BMH7WL24&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA People & Planet Equity S Acc GBP,GB00BMGMLQ68,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2FmBs%2FUtJa2g%3D&Isin=GB00BMGMLQ68&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Bond S Inc GBP,GB00BF0W2L54,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=oNpOGc2E9Wc%3D&Isin=GB00BF0W2L54&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allspring (Lux) Worldwide - US All Cap Growth Z Dis GBP,LU1013643306,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=VP9T8pQKbao%3D&Isin=LU1013643306&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Corporate Bond I Acc GBP,GB00BFZ91W59,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=wJghK5wi4h0%3D&Isin=GB00BFZ91W59&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis US Select I Acc GBP,GB00BMMV5105,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=FdRfRuy0B2U%3D&Isin=GB00BMMV5105&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Multi-asset Core V 1,GB00BMGWH916,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=EPFyGwn9l6w%3D&Isin=GB00BMGWH916&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,Invest in this fund within a SIPP or Investment Account
BNY Mellon Emerging Markets Debt Local Currency W Acc USD,IE00B7RFHJ47,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=IFIzvU6vFoo%3D&Isin=IE00B7RFHJ47&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,Invest in this fund within a SIPP or Investment Account
BNY Mellon International Bond Inst W Inc GBP,GB00B88K4389,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ezxL0oGETt0%3D&Isin=GB00B88K4389&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Baillie Gifford Global Alpha Growth B Acc,GB00B61DJ021,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=C%2B8wFaRfEGw%3D&Isin=GB00B61DJ021&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays Global Markets Adventurous R Acc GBP,GB00B4YPY060,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Nx%2F3cy1Ulq8%3D&Isin=GB00B4YPY060&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D13,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays Multi-Asset Defensive R Inc,GB00BD93Z053,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=xnyx4u9Ou0Y%3D&Isin=GB00BD93Z053&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D14,Invest in this fund within a SIPP or Investment Account
Barings German Growth Trust I Inc EUR,GB00BYQCVR12,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=lahriEHbLKM%3D&Isin=GB00BYQCVR12&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D15,Invest in this fund within a SIPP or Investment Account
BlackRock Cash D Inc,GB00B42XLZ68,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Qhn3zZ0uKhk%3D&Isin=GB00B42XLZ68&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D16,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BlackRock GF Future of Transport D2 Hedged GBP,LU1861215629,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=uoaiirmK9xM%3D&Isin=LU1861215629&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D17,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BlackRock MyMap 4 D Acc,GB00BFBFYJ57,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=QY28q0n7A%2Bg%3D&Isin=GB00BFBFYJ57&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BlueBay Investment Grade Bond C Hedged Acc GBP,LU0842208760,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=jdX%2FuepaFHk%3D&Isin=LU0842208760&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Brown Advisory US Sustainable Value B Acc GBP,IE000J6XY751,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=HsXoGb8QlOk%3D&Isin=IE000J6XY751&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D22,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT (Lux) Pan European Equities 3G Acc GBP,LU1832004375,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=KWRf0j%2FqkW8%3D&Isin=LU1832004375&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D26,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT Global Select ZNA GBP,GB00B8C2TM45,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=zDHUnTAEp2o%3D&Isin=GB00B8C2TM45&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D27,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT Select European Equity 2 Inc,GB00B4P2X988,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=LMRWJGHdl%2Bg%3D&Isin=GB00B4P2X988&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D28,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT US Equity Income ZNA GBP,GB00BD37PD61,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=BX0Gi8D25xw%3D&Isin=GB00BD37PD61&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D29,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Capital Group Global Bond Fund (LUX) Z GBP,LU0817825713,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=LfYHMSr%2BcAo%3D&Isin=LU0817825713&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D23,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Carmignac Portfolio Global Bond FW GBP Acc Hdg,LU0553413385,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Z1IEyWBAu24%3D&Isin=LU0553413385&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D24,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Contrarius Global Equity Fixed Fee GBP Class Acc GBP,IE000GP7HHU6,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ENvp3WdKhOA%3D&Isin=IE000GP7HHU6&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D25,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
EPIC Next Generation Global Bond Qualified Hedged Dis GBP,IE0009XKX9T3,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=54acI1BGMBA%3D&Isin=IE0009XKX9T3&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D30,Invest in this fund within a SIPP or Investment Account
Evelyn Maximum Growth Portfolio Clean Acc GBP,IE00BFY1PL93,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=GMWREP0SIBk%3D&Isin=IE00BFY1PL93&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D31,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
FP Mattioli Woods Passive Growth B Inc GBP,GB00BNGB1V56,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=L3SlofH21Dg%3D&Isin=GB00BNGB1V56&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D36,Invest in this fund within a SIPP or Investment Account
FTF ClearBridge UK Mid Cap W Inc,GB00B8K8HH50,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=zBU4L4yYVrU%3D&Isin=GB00B8K8HH50&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D37,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Federated Hermes Global Emerging Markets Equity L2 Inc GBP,IE00BZ4C8795,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ieVnoJlXhL8%3D&Isin=IE00BZ4C8795&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D31,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity Emerging Markets W Inc GBP,LU1499161997,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=AH2h%2BHVi9t8%3D&Isin=LU1499161997&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D32,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity Index Japan P Acc,GB00BHZK8872,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=pFWdXa1XpWc%3D&Isin=GB00BHZK8872&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D33,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity Responsible Emerging Markets Equity W Acc GBP,GB00BQBG6R76,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ndpwj3rbQVA%3D&Isin=GB00BQBG6R76&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D34,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Franklin Biotechnology Discovery Z Acc GBP,LU0774687577,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Bhi1FTO3%2BJc%3D&Isin=LU0774687577&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D36,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
GAM Star Global Rates Inst Acc GBP,IE00B59CJW65,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2BoZ%2BhlQh8o0%3D&Isin=IE00B59CJW65&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D39,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
GS Global High Yield Portfolio Base Gross Mdist,LU1698128888,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=eCAWX%2FmP3XQ%3D&Isin=LU1698128888&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D40,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
