name,isin,url,keyword
7IM Pathbuilder 2 C Acc,GB00BMDPC322,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=DRH5EjR3R9s%3D&Isin=GB00BMDPC322&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Distribution Z Acc,GB0006160104,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=05YRmeBzbRs%3D&Isin=GB0006160104&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA US Short Duration High Yield Bond ZI Gr Acc,GB00B5WM6Y48,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=wJVFSJo9fZ0%3D&Isin=GB00B5WM6Y48&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Strategic Global Income B Hedged Acc GBP,IE00B296YZ51,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=kVnRAB5DIug%3D&Isin=IE00B296YZ51&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Absolute Return Multi-Strategy J3 GBP,LU2052286833,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=q3QFybiAifc%3D&Isin=LU2052286833&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,Invest in this fund within a SIPP or Investment Account
Artemis Global High Yield Opportunities I Hedged Acc GBP,LU2031174779,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=I1O4zQeJyxU%3D&Isin=LU2031174779&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Ashoka WhiteOak India Opportunities D GBP,IE00BHPGG474,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=m2RJGOWGCic%3D&Isin=IE00BHPGG474&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Strategic Bond 5,GB00BD5CS071,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=nPM0x%2F8HRw4%3D&Isin=GB00BD5CS071&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon FutureLegacy 5 Institutional W Acc GBP,GB00BQH88S26,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=PpYBzyHF234%3D&Isin=GB00BQH88S26&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Multi-Asset Growth Inst W Acc,GB00B8454P92,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=rofJVPJ%2BQZQ%3D&Isin=GB00B8454P92&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Baillie Gifford Investment Grade Bond B Acc,GB00BYQCYS34,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=x7nIUU4fP90%3D&Isin=GB00BYQCYS34&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays GlobalAccess Emerging Market Equity M Hedged Dis GBP,IE00B5V4YG94,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=PxbU9W7YA7g%3D&Isin=IE00B5V4YG94&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D13,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays UK Equity Income R Dis GBP,GB00B3YM4B14,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=4J7svFujTJI%3D&Isin=GB00B3YM4B14&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D14,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barings Global Leaders I NAV USD,IE00B3L6P576,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0SvLf1z3Go4%3D&Isin=IE00B3L6P576&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D15,Invest in this fund within a SIPP or Investment Account
BlackRock Continental European Income D Hedged Acc,GB00BWG07178,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ds7QARIlQdg%3D&Isin=GB00BWG07178&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D16,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BlackRock GF US Basic Value D2 GBP,LU0827886200,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=XNyeiEuj%2FEw%3D&Isin=LU0827886200&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D17,Invest in this fund within a SIPP or Investment Account
BlackRock Natural Resources D Inc,GB00B46KYQ57,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=CbOqg5rqnGg%3D&Isin=GB00B46KYQ57&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Brandes Global Value I GBP,IE0031574423,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=3oOZ9RI8uqE%3D&Isin=IE0031574423&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D21,Invest in this fund within a SIPP or Investment Account
CG AJ Bell Global Growth I Dis GBP,GB00BSNVQX01,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=in8VF%2Fv0Is8%3D&Isin=GB00BSNVQX01&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D24,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT (Lux) UK Equities ZG GBP,LU0815284467,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Al1OZyN0idY%3D&Isin=LU0815284467&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D26,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT Managed Bond Focused Z Acc GBP,GB00BMGRVP05,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ov8dB3za2BE%3D&Isin=GB00BMGRVP05&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D27,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT Sterling Short Dated Corporate Bond IGA GBP,GB00BYQFJT88,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=6Iu50B95qtY%3D&Isin=GB00BYQFJT88&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D28,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
CT Universal MAP Income C Inc,GB00BK5ZC812,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=N3qL3vbPmFA%3D&Isin=GB00BK5ZC812&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D29,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Capital Group Global High Income Opportunities (LUX) Zgd GBP,LU0817817298,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=SU0mkR92Oxk%3D&Isin=LU0817817298&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D23,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Chikara Indian Subcontinent S Unhedged GBP,IE00BL0BMT20,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0gULxC7yAIs%3D&Isin=IE00BL0BMT20&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D24,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Davy UK GPS Moderate Growth A Inc,IE00BYTYH217,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=TL6uRRD0wL4%3D&Isin=IE00BYTYH217&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D29,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
EdenTree Sustainable UK Equity Opportunities B Dis GBP,GB0008446063,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=3ZEx8mrqeAw%3D&Isin=GB0008446063&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D30,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
FF Emerging Market Total Return Debt W (GBP/USD hedged) Acc GBP,LU2111945536,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=GzK2UfuhnAM%3D&Isin=LU2111945536&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D32,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
FP Russell Investments International Growth Assets C Acc,GB00B4KHXP47,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=D%2Bx6dT8bSQk%3D&Isin=GB00B4KHXP47&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D36,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
FTF Franklin European Unconstrained W Inc,GB00BP9LKB97,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=OaC%2BS9Ain10%3D&Isin=GB00BP9LKB97&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D37,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Federated Hermes Global SMID Equity Engagement F Portfolio Hedged Acc GBP,IE00BFZWQ416,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=maHDpemgi8Q%3D&Isin=IE00BFZWQ416&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D31,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity European W Inc,GB00B7VNK956,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=AsQ6AC1CoHU%3D&Isin=GB00B7VNK956&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D32,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity Index UK P,GB00BJS8SF95,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=guEhiEjIskk%3D&Isin=GB00BJS8SF95&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D33,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fidelity Sustainable Global Equity W Acc,GB00B3RDH349,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ZIvWLFrB7g0%3D&Isin=GB00B3RDH349&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D34,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Fulcrum Diversified Absolute Return I GBP,LU1551069211,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=D0EIMF2ts2c%3D&Isin=LU1551069211&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D38,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
GQG Partners Global Equity I Acc GBP,IE00BH480T75,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tzRNwPnizPM%3D&Isin=IE00BH480T75&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D39,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
GS Global Strategic Macro Bond Portfolio I Hedged Acc GBP,LU1121104456,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=K6BRjHNmF%2F0%3D&Isin=LU1121104456&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D40,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Gryphon East River,GB0031475956,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=DsU0tTHA5xA%3D&Isin=GB0031475956&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D39,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
