name,isin,symbol,url
JPMORGAN ETFS (IRELAND) ICAV JPM US RES ENH IDX EQ ACTV UCT ETF USD,,JREU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=fKy5%2BYdZXEA%3D
SSGA SPDR ETFS EUROPE I PLC SPDR S&P US MIDCAP 400 ETF USD(GBP),,SPX4,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cPWqVaDLrKI%3D
JPMORGAN ETFS (IRELAND) ICAV BETABLD US TRSRY BD 0-1 Y UT ETF USD ACC,,BBIL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eWh3LB4bXvg%3D
JPMORGAN ETFS (IRELAND) ICAV BETABLD US TRSRY BD 0-1 Y UT ETF GBP ACC,,BBLL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PM9OVYPpAQ8%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUR 1-5 YR IG CORP BD ACTIVE UCT ETF,,JR15,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=pe5khFFpkqI%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUR 1-5 YR IG CORP BD ACTIVE UCT ETF,,J15R,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=KLK2%2BHEoW%2Bk%3D
SSGA SPDR ETFS EUROPE I PLC SS SPDR BLOOM 1-5 YEAR GILT UCITS ETF,,GLTS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=enYnXSk9jzs%3D
XTRACKERS S&P/ASX 200 UCITS ETF (DR),,XAUS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kWc0yA9rr5Y%3D
SSGA SPDR ETFS EUROPE I PLC BB SASB US HIGH YLD CORP ESG UCITS ETF,,JNKS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=HOcEnm7Uoj8%3D
SSGA SPDR ETFS EUROPE II PLC SS SPDR MSCI WD FINANCIALS UC ETF USD AC,,WFIN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=G2NgEx1WcKg%3D
SSGA SPDR ETFS EUROPE II PLC SS SPDR MSCI WD FINANCIALS UC ETF USD AC,,FNCW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=tL%2FTfq1D7dI%3D
