name,isin,symbol,url
ARK ETF TRUST INNOVATION ETF,,0H7G,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nnHCcnkhINA%3D
VANECK ETF TR VANECK AGRIBUSINESS ETF,,0LLE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=SA%2B%2BB9zPxG4%3D
HSBC ETFS PLC MSCI INDONESIA UCITS ETF,,HIDR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2FNwcPXPmiWA%3D
HSBC ETFS PLC MSCI JAPAN UCITS ETF,,HMJP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=GP%2BwsPFJUkc%3D
HSBC ETFS PLC MSCI USA UCITS ETF,,HMUS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=fgZO3vWZKVw%3D
HSBC ETFS PLC MSCI WORLD UCITS ETF,,HMWO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IK7OkAddGUA%3D
HSBC ETFS PLC MSCI EUROPE UCITS ETF,,HMEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=L60a7e3PPxQ%3D
HSBC ETFS PLC MSCI CANADA UCITS ETF,,HCAN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=WuWwnGPXEA4%3D
HSBC ETFS PLC FTSE 250 UCITS ETF,,HMCX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=NszQg0Zs8ys%3D
HSBC ETFS PLC FTSE 100 UCITS ETF,,HUKX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=A9BMe%2BeBsZs%3D
HSBC ETFS PLC MSCI CHINA UCITS ETF,,HMCH,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oCt2%2FN805rw%3D
HANETF ICAV SPROTT URANIUM MINERS ETF ACC ETF GBX,,URNP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=4HmDoGB9OX8%3D
AMUNDI ETF ICAV CORE MSCI WORLD UCITS ETF ACC,,MWRL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kE4RdWjQd4M%3D
WAYSTONE ETF ICAV CALAMOS AUTOCALLABLE INCOME ETF USD ACC,,CAKS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YJXv46CkN1Y%3D
AMUNDI ETF ICAV CORE MSCI WORLD UCITS ETF ACC,,MWRU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nk0R7DE4mhE%3D
WAYSTONE ETF ICAV CALAMOS AUTOCALLABLE INCOME ETF USD DIS,,CAKG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=BFACMBLtJAY%3D
AMUNDI ETF ICAV PRIME GLOBAL UCITS ETF USD DIST,,MWOZ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=buzBPniagMM%3D
WAYSTONE ETF ICAV CALAMOS AUTOCALLABLE INCOME ETF USD DIS,,CAKD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=5szk9KBLZvA%3D
WAYSTONE ETF ICAV CALAMOS AUTOCALLABLE INCOME ETF USD ACC,,CAKE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=JAB0CXtMTZA%3D
LEGAL & GENERAL UCITS ETF PLC METAVERSE UCITS ETF ACCUMULATING,,MTVR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eySLD9E6ksU%3D
LEGAL & GENERAL UCITS ETF PLC METAVERSE UCITS ETF ACCUMULATING,,MTVG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oP09ATD4Qew%3D
LEGAL & GENERAL UCITS ETF PLC ARTIFICIAL INTELLIGENCE USD ETF,,AIAI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Z%2BTW6mLHG2M%3D
LEGAL & GENERAL UCITS ETF PLC ARTIFICIAL INTELLIGENCE GBP ETF,,AIAG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=bMuj8vXy5rM%3D
LEGAL & GENERAL UCITS ETF PLC CLEAN ENERGY USD ETF,,RENW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=S4FzA7ACnHA%3D
LEGAL & GENERAL UCITS ETF PLC CLEAN ENERGY GBP ETF,,RENG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zP%2FqqIL0RGM%3D
LEGAL & GENERAL UCITS ETF PLC CLEAN WATER USD ETF,,GLUG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=1QsYd9xwC7U%3D
LEGAL & GENERAL UCITS ETF PLC CLEAN WATER GBP ETF,,GLGG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=5Rsh4FkQY4o%3D
HSBC ETFS PLC S&P 500 UCITS ETF,,HSPX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=w%2F%2FxsdpowgI%3D
HSBC ETFS PLC MSCI CHINA UCITS ETF USD,,HMCD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=j9AYhdfmf0U%3D
HSBC ETFS PLC EURO STOXX 50 UCITS ETF,,H50E,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=qPmhY7Ulx9E%3D
HSBC ETFS PLC HSBC EUROPE SCREENED EQUITY ETF,,HSEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Fs%2FCJl6sDfQ%3D
HSBC ETFS PLC HSBC EUROPE SCREENED EQUITY ETF,,HSEP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=UrXRq%2BCByE8%3D
HSBC ETFS PLC MSCI EMERGING MARKETS UCITS ETF,,HMEF,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=sdSEsxRpjIc%3D
HSBC ETFS PLC MSCI JAPAN UCITS ETF USD,,HMJD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=jGSl2hcyalc%3D
HSBC ETFS PLC MSCI CANADA UCITS ETF USD,,HCAD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YJ0SThCcdq4%3D
HSBC ETFS PLC MSCI KOREA CAPPED UCITS ETF,,HKOR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=AilvdxmJais%3D
