name,isin,symbol,url
JPMORGAN ETFS (IRELAND) ICAV JPM CLIMATE CHANGE SOL UCITS ETF USD ACC,,T3MP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=CQWI0f0g93o%3D
JPMORGAN ETFS (IRELAND) ICAV JPM CLIMATE CHANGE SOL UCITS ETF USD ACC,,T3PM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=BeE%2BDm79G8k%3D
HSBC ETFS PLC HSBC MSCI EM VALUE SCR UCITS ETF USD ACC,,HEMV,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=WCYZhqVOGI4%3D
HSBC ETFS PLC HSBC MSCI JPN ISLM SCRN UCIT ETF USD ACC,,HIJS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=RwbxBLbxZr0%3D
JPMORGAN ETFS (IRELAND) ICAV JPM EUR ULTRASHRT INC ACTV UCT ETF EUR,,JSET,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=qk5kAaJbsns%3D
JPMORGAN ETFS (IRELAND) ICAV USD ULT.SHT INC. ACTV UCITS ETF USD ACC,,JPAS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7%2FyNQcYUqXk%3D
SSGA SPDR ETFS EUROPE I PLC SS SPDR MSCI WORLD UCITS ETF,,SWLD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=CDs9XNPb8g4%3D
JPMORGAN ETFS (IRELAND) ICAV JPM USD IG CORPORATE BOND ACTIVE UCT ETF,,JRBU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nNKaQfw0lVw%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GBP ULTRASHRT INC ACTV UCT ETF GBP,,JGSA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=xKAJUEIz9Is%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US TRSRY BD UCT ETF USD ACC,,BBTR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=0ZeDQHALTqQ%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US TRSRY BD UCT ETF USD ACC,,BBRT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=f4SW6KbO8HI%3D
JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS EUR GOVT BD UCT ETF EUR ACC,,BBGE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=dc0AitWmtpQ%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GREEN SOCIAL SUST BD ACTV UCT ETF,,JGRN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=O7dFVxDEd3s%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GREEN SOCIAL SUST BD ACTV UCT ETF,,JGNR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oX4Qadtl8GM%3D
JPMORGAN ETFS (IRELAND) ICAV JPM GLOBAL EM REI UCITS ETF USD DIS,,JRMD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=HfHxGslOPBw%3D
HSBC ETFS PLC MSCI AC FAR EAST EX JAPAN UCITS ETF USD,,HFEX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Drhtvl4Aq7M%3D
HSBC GLOBAL FUNDS ICAV EURO GOV BOND UCITS ETF ETFC USD ACC,,HEGB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=xtFnJn3ZWUE%3D
JPMORGAN ETFS (IRELAND) ICAV USD HIGH YIELD BOND ACTIVE UCITS ETF USD,,JPUY,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kAp98KX6FWg%3D
GLOBAL X ETFS ICAV EURO STOXX 50 COVERED CALL UCITS ETF EUR,,SYLD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=BeVLy5fxJU4%3D
GLOBAL X ETFS ICAV EURO STOXX 50 COVERED CALL UCITS ETF EUR,,SXYD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Y%2BwNaufrfec%3D
JPMORGAN ETFS (IRELAND) ICAV NASDAQ EQ PREM INC ACT UCITS ETF DIS,,JEQP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=pQ9bNHBp7Dw%3D
SSGA SPDR ETFS EUROPE II PLC SS SPDR COMMODITY UCITS ETF (ACC),,SCOM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Q98fu7dM5B8%3D
VANECK UCITS ETFS PLC VANECK MRNGSTR US ESG WIDE MOAT UCT ETF,,MOAT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=U9VeZQYtZxc%3D
VANECK UCITS ETFS PLC VANECK MRNGSTR US ESG WIDE MOAT UCT ETF,,MOGB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oQ6I6cxHcKA%3D
HSBC ETFS PLC HSBC MSCI WLD SMALL CAP SCR ETF USD ACC,,HWSS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=EyZjuUf4Kwk%3D
HSBC ETFS PLC HSBC MSCI EM VALUE SCR UCITS ETF USD ACC,,HEVS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2FhamMC6IQOk%3D
HSBC ETFS PLC HSBC MSCI JPN ISLM SCRN UCIT ETF USD ACC,,HIJP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=vq4tu1QEpo8%3D
PIMCO ETFS PLC ADV US LOW DUR CORP BOND UCITS ETF USD,,LDCU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=5LkrTfenybk%3D
HSBC ETFS PLC HSBC PLUS WLD EQ QUNT ACT UCT ETF USDACC,,HQWS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zhLJ5nFraGU%3D
JPMORGAN ETFS (IRELAND) ICAV US EQ PREMIUM INC ACT UCITS ETF DIS,,JEIP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=b%2BpbUnG3TmY%3D
HSBC GLOBAL FUNDS ICAV US TREASURY BOND UCITS ETF ETFC USD ACC,,HUST,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=a7je%2BaaxpQQ%3D
JPMORGAN ETFS (IRELAND) ICAV GREEN SOCIAL SUST BD ACTIVE UCITS ETF US,,JUGN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PG1Q7z3fimQ%3D
SSGA SPDR ETFS EUROPE II PLC SPDR MSCI WLD ENGY UCITS ETF,,WNRG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=QZbzIy8YpcQ%3D
SSGA SPDR ETFS EUROPE I PLC SS SPDR MSCI JAPAN UCITS ETF,,JPJP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=JhiZdRd16sQ%3D
VANECK UCITS ETFS PLC GBL FALLEN ANGEL HI YLD UCITS ETF USD A,,GFA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2jbPH7xsypE%3D
VANECK UCITS ETFS PLC EMERGING MKT HIGH YLD BD UCITS ETF A USD,,HYEM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=p4WmouWTNSQ%3D
GLOBAL X ETFS ICAV GBL X VIDEO GAME & ESPORT UCT ETF ACC,,HERU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TsU79dbKqLs%3D
GLOBAL X ETFS ICAV GBL X VIDEO GAME & ESPORT UCITS ETF DIS,,HERG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mjaeTNJDD2I%3D
GLOBAL X ETFS ICAV GLOBAL X TELEMED & DIGI HLTH UCT ETF ACC,,EDOC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2o3YYtahBTQ%3D
GLOBAL X ETFS ICAV GLOBAL X TELEMED & DIGI HLTH UCT ETF DIS,,EDOG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=bDNPdUVyi2s%3D
HSBC ETFS PLC HSBC PLUS WLD EQ IN QUANT ACT ETF USD AC,,HWQA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=vQkabTnc5o8%3D
HSBC ETFS PLC HSBC PLUS EM EQ IN QUANT ACT ETF USD ACC,,HQEI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=NbhDtpC8luw%3D
VANECK UCITS ETFS PLC VANECK URNM & NCLR TCHS UC ETF A GBP ACC,,NUCG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=UfM%2FKOvfqKc%3D
ISHARES TRUST U.S. REGIONAL BANKS ETF,,0JJE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=GZPwNeVmLXM%3D
XTRACKERS NIKKEI 225 UCITS ETF 1D,,XDJP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=M6%2BuXw6ap2w%3D
ISHARES AEX UCITS ETF EUR DIST,,IAEX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=M0A55%2FTrAOU%3D
XTRACKERS MSCI EURO UCITS ETF 1C,,XMEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nqK%2F14hCKto%3D
XTRACKERS MSCI UK ESG UCITS ETF,,XASX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Y92cOfm4foQ%3D
XTRACKERS MSCI TAIWAN UCITS ETF 1C,,XMTW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=4lDhK8OypC0%3D
XTRACKERS MSCI BRAZIL UCITS ETF 1C,,XMBR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=LDSmMPvAXaM%3D
XTRACKERS MSCI EUROPE ESG SCREENED UCITS ETF 1C GB,,XEUM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TgDg4cTshk4%3D
XTRACKERS FTSE VIETNAM SWAP UCITS ETF 1C USD (GBP),,XFVT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=GRsrpxotbbY%3D
XTRACKERS LPX MM PRIVATE EQTY UCITS ETF GBP ACC,,XLPE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9wQR6hddfYU%3D
OSSIAM LUX EUROPE ESG MACHINE LEARNING UCITS ETF 1C,,EUMV,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=1Bca9fhZs6Y%3D
AMUNDI ASSET MANAGEMENT SA DAX UCITS ETF DR EUR,,CG1,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=5BUyR0Ts%2BjY%3D
ISHARES III PLC MSCI EM UCITS ETF USD ACC,,SEMA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=T%2BiylTzxCn0%3D
XTRACKERS MSCI EM ASIA ESG SCREENED SWAP UCITS ETF,,XMAD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9RpHNXXq6TA%3D
XTRACKERS MSCI MEXICO IDX UCTS ETF 1 USD ACC,,XMES,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=sRTRTDsCaHk%3D
ISHARES CORE GBP CORP BD UCITS ETF GBP DIST,,SLXX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Osh8knRUnMY%3D
ISHARES II PLC FTSE MIB UCITS ETF EUR DIS,,IMIB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=VxuOvvS6vhE%3D
XTRACKERS MSCI EURO ENGY ESG SCREENED UCITS ETF 1C,,XSER,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=MghOiX8dTeY%3D
XTRACKERS MSCI EURO HLTH CARE ESG SCREENED ETF 1C,,XSDR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8KYo2lM3uVI%3D
XTRACKERS MSCI EURO FINS ESG SCREENED UCITS ETF 1C,,XS7R,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=I6XxTeQA9vo%3D
XTRACKERS MSCI EURO COMMUN SVCS ESG UCITS ETF 1C,,XSKR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2FJWybQrCX6A%3D
XTRACKERS MSCI EURO INFO TECH ESG UCITS ETF 1C,,XS8R,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kTt7dlnkgU4%3D
XTRACKERS II GBP OVERNIGHT RATE SWAP UCITS ETF 1D,,XSTR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cf9df4JxMNE%3D
XTRACKERS MSCI PACIFIC EX JAPAN ESG SCREEN. ETF 1C,,XPXD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=CvwzCzjEcUo%3D
ISHARES V PLC MSCI POLAND UCITS ETF USD ACC,,IPOL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IJ9EUsIN%2BKo%3D
XTRACKERS (IE) PLC XTRACKERS USD CORPORATE BOND UCITS ETF,,XDGB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=SESMsqCKkhI%3D
XTRACKERS HARVEST CSI300 INDEX UCITS 1 DIS ETF GBP,,RQFI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Pm%2F%2FZw%2BWEfc%3D
MULTI UNITS LUXEMBOURG AMUNDI MSCI BRAZIL UCITS ETF ACC,,RIOU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2S8y%2FMlzE%2F0%3D
INVESCO MARKETS II PLC IVZ VRP SHARES ETF ACC,,VPAC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=RzaGGrob%2Fls%3D
FRANKLIN TEMPLETON ICAV FRK FTSE INDIA UCITS ETF (USD),,FLXI,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=67eUdUXk2tQ%3D
VANGUARD FUNDS PLC FTSE 100 UCITS ETF GBP ACC,,VUKG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9O0RWM7J8ks%3D
VANGUARD FUNDS PLC FTSE 250 UCITS ETF GBP ACC,,VMIG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=bJvIQAdtmBo%3D
VANGUARD FUNDS PLC FTSE JAPAN UCITS ETF USD ACC,,VJPA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hcYzAuFxXaA%3D
VANGUARD FUNDS PLC FTSE JAPAN UCITS ETF GBP ACC,,VJPB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TOJbymZUOUM%3D
AMUNDI INDEX SOLUTIONS PRIME EUROPE UCITS ETF DR (D),,PRIE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=jz154xZikX4%3D
AMUNDI LUXEMBOURG SA PRIME EUROZONE UCITS ETF DR (D),,PRIZ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=uinR4%2Fzlif4%3D
