name,isin,symbol,url,keyword
VANECK ETF TR VANECK AGRIBUSINESS ETF,-,0LLE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=SA%2B%2BB9zPxG4%3D,
LEGAL & GENERAL UCITS ETF PLC CLEAN WATER USD ETF,IE00BK5BC891,GLUG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=1QsYd9xwC7U%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
HSBC ETFS PLC MSCI WORLD UCITS ETF USD,IE00B4X9L533,HMWD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hUcZDTjN2LQ%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
WISDOMTREE ISSUER ICAV WISDOMTREE CLOUD COMPUTING UCITS ETF USD,IE00BJGWQN72,WCLD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mnkYiZLD7wI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AB SICAV I GLOBAL CORP BOND PORTFOLIO UCITS ETF,-,GLIG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=44tgG%2FRBeyQ%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS AMUNDI S&P 500 SWAP UCITS ETF USD ACC,-,500U,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=92%2BS%2B8hitNE%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
BNP PARIBAS EASY SICAV S&P 500 II UCITS ETF USD CAP,LU2993390504,SPTR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8lDrU%2BWQTSM%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS II PLC NASDAQ-100 EQUAL WEIGHT UCITS ETF USD AC,-,IEWQ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TRQqhhgUncc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV SUPERDIVIDEND UCITS ETF USD ACC,-,SDIU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=SSCWs177xpY%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
VANECK ETFS N.V. GLOBAL REAL ESTATE UCITS ETF (GBP),NL0009690239,TREG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zW9aePYeGa0%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
HANETF ICAV US GBL INVESTORS TRAVEL UCITS ETF USD,IE00BMFNW783,TRYP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=uVF9lr67Yjo%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
