name,isin,url,keyword
AB Emerging Markets Multi Asset Portfolio ID H GBP,LU1514172565,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=QDnsPUs5r54%3D&Isin=LU1514172565&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
AXA Framlington Global Thematics Z Acc,GB00B7MMKJ14,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fI2c0utm01o%3D&Isin=GB00B7MMKJ14&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aberdeen Standard Short Dated Enhanced Income Fund X Hedged MInc GBP,LU2698064867,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=9YGt6xdhbt8%3D&Isin=LU2698064867&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D2,Invest in this fund within a SIPP or Investment Account
Algebris Financial Income I Acc GBP,IE00BCZNWW37,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=etAEUkaOjSE%3D&Isin=IE00BCZNWW37&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi FTSE EPRA NAREIT Global IG Dis,LU1328851685,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=6cd6Vs3i%2ByQ%3D&Isin=LU1328851685&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Monthly Distribution I Acc,GB00B75F9Z67,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=wG9SxhyDqH0%3D&Isin=GB00B75F9Z67&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Atlas Global Infrastructure B Hedged Acc GBP,IE000KDA2H03,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=9lyrE%2FkdTzU%3D&Isin=IE000KDA2H03&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Investors Multi Strategy Target Return Ryh GBP,LU1251116965,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=FDqwI%2BksZBU%3D&Isin=LU1251116965&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,Invest in this fund within a SIPP or Investment Account
BNY Mellon Global Dynamic Bond (Responsible) Inst W Acc,GB00BJBKC380,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=mQpb0FnoExM%3D&Isin=GB00BJBKC380&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Responsible Horizons UK Corporate Bond Inst W Inc GBP,GB00B8KCZN97,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=UktSe7DIXOk%3D&Isin=GB00B8KCZN97&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D21,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
