name,isin,url,keyword
7IM AAP Adventurous C Acc,GB00B2PB2C75,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=G9%2BpUE7%2BaEg%3D&Isin=GB00B2PB2C75&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
7IM Pathbuilder 2 C Acc,GB00BMDPC322,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=DRH5EjR3R9s%3D&Isin=GB00BMDPC322&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB RMB Income Plus Portfolio I2 GBP,LU0654558898,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=z2S%2BVKMfgt8%3D&Isin=LU0654558898&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME Property Long Income & Growth PAIF D Inc GBP,GB00BMH7WL24,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=JjmCD1WBUZs%3D&Isin=GB00BMH7WL24&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Framlington Global Thematics Z Acc,GB00B7MMKJ14,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fI2c0utm01o%3D&Isin=GB00B7MMKJ14&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Global Strategic Bond Z Acc Quarterly GBP,GB00BMZCH470,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0KIVfs4rA%2Fw%3D&Isin=GB00BMZCH470&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA US Short Duration High Yield Bond ZI Gr Acc,GB00B5WM6Y48,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=wJVFSJo9fZ0%3D&Isin=GB00B5WM6Y48&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Diversified Monthly Income B Acc,GB00BJFLQY60,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=LEMK9E5NHS4%3D&Isin=GB00BJFLQY60&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Bond S Inc GBP,GB00BF0W2L54,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=oNpOGc2E9Wc%3D&Isin=GB00BF0W2L54&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Algebris Financial Income I Acc GBP,IE00BCZNWW37,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=etAEUkaOjSE%3D&Isin=IE00BCZNWW37&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
