name,isin,symbol,url
AB SICAV I USD CORPORATE BOND PORTFOLIO UCITS ETF,,EYES,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=LKBLPvgT4Zc%3D
AB SICAV I EURO CORPORATE BOND PORTFOLIO UCITS ETF,,EBND,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=dGqVgAKyjSU%3D
HANETF ICAV LLOYD GROWTH EQUITY UCITS ETF USD ACC,,GEP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=RjjXSF8N2c8%3D
XTRACKERS WLD SMALL CAP GREEN TECH INNO UCITS ETF,,GTIS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TtYGBBI6Us4%3D
HANETF II ICAV SABA CAPITAL INVESTMENT TRUSTS ETF USD,,UKIG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9jz%2FLIi7QbM%3D
HANETF ICAV EMQQ EMG MARKETS INTERNET UCITS ETF ACC,,EMQP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9SD7CGNJ59Q%3D
XTRACKERS (IE) PLC MSCI WORLD UCITS ETF 1D USD,,XDWL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=BggpnWuRUDc%3D
ISHARES CORE GBP CORP BD UCITS ETF GBP DIST,,SLXX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Osh8knRUnMY%3D
ISHARES II PLC FTSE MIB UCITS ETF EUR DIS,,IMIB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=VxuOvvS6vhE%3D
XTRACKERS LPX MM PRIVATE EQTY UCITS ETF GBP ACC,,XLPE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9wQR6hddfYU%3D
ISHARES III PLC MSCI EM UCITS ETF USD ACC,,IEMA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=bEO5VjDaX%2F8%3D
ISHARES V PLC MSCI POLAND UCITS ETF USD ACC,,SPOL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=z%2BTVjn3AO7M%3D
OSSIAM LUX EUROPE ESG MACHINE LEARNING UCITS ETF 1C,,LEMV,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cihX5b2VZpA%3D
XTRACKERS II US TREASURIES UCITS ETF 1D USD DIS,,XUTD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=NgDXyhq0A6c%3D
ISHARES V PLC EM DIVIDEND UCITS ETF USD DIST,,SEDY,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=N1zOyxSCwHo%3D
