name,isin,url,keyword
7IM Pathbuilder 2 C Inc,GB00BMDPC439,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Lh8%2FJyXftvA%3D&Isin=GB00BMDPC439&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Distribution Z Inc,GB0006160542,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=TmRQJaXG0uI%3D&Isin=GB0006160542&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA US Short Duration High Yield Bond ZI Gr Inc,GB00B5T0SW38,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=3I8US0RxATc%3D&Isin=GB00B5T0SW38&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Strategic Global Income B Hedged Inc GBP,IE00B296YW21,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=cmmVN1Io5gs%3D&Isin=IE00B296YW21&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Cfm Cumulus SI GBP,IE000X2VH1E6,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=TAkwTy0asoA%3D&Isin=IE000X2VH1E6&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,Invest in this fund within a SIPP or Investment Account
Artemis Global Income I Acc,GB00B5ZX1M70,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=92%2BpNKQ0n5k%3D&Isin=GB00B5ZX1M70&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aspect Diversified Trends E GBP,IE00B657BK41,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=6moi1%2FfSjGI%3D&Isin=IE00B657BK41&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv UK Index Tracking 2 Inc,GB00B8XCGM21,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=U1adsWvy8ks%3D&Isin=GB00B8XCGM21&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon FutureLegacy 5 Institutional W Dis GBP,GB00BQH88T33,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=NYhrJwYbMGY%3D&Isin=GB00BQH88T33&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Multi-Asset Growth Inst W Inc,GB00B87BSD02,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=WZC5ybOEeNw%3D&Isin=GB00B87BSD02&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
