name,isin,symbol,url
FRANKLIN TEMPLETON ICAV FTSE BRAZIL UCITS ETF (USD),,FLXB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2FMQt%2FHgpAI8%3D
FRANKLIN TEMPLETON ICAV FTSE KOREA UCITS ETF (USD),,FLXK,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cZs5bKESHXI%3D
FRANKLIN TEMPLETON ICAV FTSE BRAZIL UCITS ETF (GBP),,FVUB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=AFEWwIAimDo%3D
FRANKLIN TEMPLETON ICAV FTSE CHINA UCITS ETF (GBP),,FRCH,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YiglHWISlxw%3D
FRANKLIN TEMPLETON ICAV FTSE KOREA UCITS ETF (GBP),,FLRK,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7vA9xCnoyM0%3D
INVESCO MARKETS PLC MSCI KUWAIT UCITS ETF ACC,,MKUW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oQavgHY6ezg%3D
KRANESHARES ICAV CSI CHINA INTERNET UCITS ETF GBP,,KWBP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ifq1F2OLP18%3D
HANETF ICAV SPROTT URANIUM MINERS ACC ETF USD,,URNM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=x0rRWP5aGXI%3D
AMERICAN CENTURY ICAV AVANTIS AMERICA EQUITY UCITS ETF,,AVAE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YxWySegD7Oo%3D
AMERICAN CENTURY ICAV AVANTIS EUROPE EQUITY UCITS ETF,,AVUE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ACRvJaAxdws%3D
FRANKLIN TEMPLETON ICAV FTSE JAPAN UCITS ETF (JPY),,FLXJ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hmVkcMgs7Nk%3D
ISHARES II PLC GLOBAL INFRSTR UCITS ETF ACC,,INGH,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=fvTlbH6sYZ4%3D
WISDOMTREE ISSUER ICAV WT RENEWABLE ENERGY UCITS ETF,,WRNW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=W4R0XCO8EPA%3D
WISDOMTREE ISSUER ICAV WT RENEWABLE ENERGY UCITS ETF,,WREN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7DxGXmprFMg%3D
XTRACKERS II XTRACKERS II US TREASURIES UCITS ETF,,XUTG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6YaIjIpzGKg%3D
XTRACKERS MSCI EMERGING MARKETS SWAP UCITS ETF 1D,,XMCM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PAqx8jYl%2F7s%3D
HANETF ICAV AMERICAN DEBT UCITS ETF USD DIS,,RNTG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=eyhYoYUtYXQ%3D
HANETF ICAV NUCLEAR RENAISSANCE UCITS ETF USD ACC,,NUKZ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=m74MIIBP6u8%3D
HANETF II ICAV YIELDMAX SEMICONDUCTOR UCITS ETF GBX,,CHPP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=nvSpYAKUhXc%3D
AMERICAN CENTURY ICAV AVANTIS EUROPE EQUITY UCITS ETF,,AVEU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ulNnmwXm6Yk%3D
AMERICAN CENTURY ICAV AVANTIS PACIFIC EQUITY UCITS ETF,,AVPE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=OiATtfk003Q%3D
DIMENSIONAL FUNDS ICAV GLOBAL CORE EQUITY UCITS ETF,,DPGC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7GoeQFGPNkY%3D
XTRACKERS FTSE VIETNAM SWAP UCITS ETF 1C USD (,,XVTD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=A%2BxJ4Lgiggo%3D
XTRACKERS II XII JPM $ EM BOND UCITS ETF,,XUEB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=T86WaI70D90%3D
ISHARES IV PLC ISH INCL AND DIV UCITS ETF,,OPEN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=FGU0b7gDYq8%3D
HANETF ICAV FUTURE OF DEFENCE SCREENED UCITS ETF USD,,NATE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=fgukCh4Tc%2BU%3D
HANETF ICAV FUTURE OF DEFENCE SCREENED UCITS ETF GBX,,NAT8,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Puu2MQKlzz8%3D
INVESCO MARKETS PLC MSCI WORLD A USD UCITS ETF,,MXWS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ne2jRHXCgRg%3D
INVESCO MARKETS PLC STOXX EUROPE 600 UCITS ETF A,,S600,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zrJXWf%2Frp2w%3D
JANUS HENDERSON ICAV JH MBS ACTIVE ETF USD A,,JMBS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oWn%2FO%2BA4%2FeY%3D
HANETF ICAV FUTURE OF DEFENCE UCITS ETF USD ACC,,NATO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=tZgaERzjPUE%3D
HANETF ICAV FUTURE OF DEFENCE UCITS ETF ACC GBX,,NATP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=XSNaPnLmAdI%3D
HSBC GLOBAL FUNDS ICAV GLOBAL GOVERNMENT BOND UCITS ETF ETFSHGB,,HGVG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=U4ox8WZeTYA%3D
HSBC GLOBAL FUNDS ICAV ICAV GLOBAL CORP BOND ETF ETFCH,,HCBU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=bbsBzp4ztVk%3D
HSBC GLOBAL FUNDS ICAV ICAV GLOBAL CORP BOND ETF ETFSHGBP,,HCBG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zgymMVIscD8%3D
SSGA SPDR ETFS EUROPE I PLC SPDR S&P 400 US MID CAP UCITS ETF USD,,SPY4,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ET%2F48lXvxTY%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BB 0-3 YR EUR CRP BOND UCITS ETF,,SEUC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=0Eiqz9e8hrk%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 0-3 YR US CRP BOND UCITS ETF,,SUSC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=r8p8H7%2BfEeY%3D
SSGA SPDR ETFS EUROPE I PLC SS SPDR BLOOM 3-7 US TRSY BD UCITS ETF,,TRA5,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=LB9zrXlZwPw%3D
SSGA SPDR ETFS EUROPE I PLC SS SPDR BLOOM 7-10 US TRSY BD UCITS ETF,,TRAX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=VgA7zviTtWI%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BB 7-10 YR US TREAS BOND UCITS ETF,,TRSX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=qwR59GwuYr8%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 1-10 YR US CRP BOND UCITS ETF,,IUCB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oy9wALTk%2BV8%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BB 1-3 YR US TREAS BOND UCITS ETF,,TRS3,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=8qwXiGflmdU%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BB 1-3 YR US TREAS BOND UCITS ETF,,TSY3,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ovV0KAJoe00%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 0-3 YR US CRP BOND UCITS ETF,,SUSD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=DfKilWGcp08%3D
SSGA SPDR ETFS EUROPE I PLC SPDR S&P U.S. DIV ARIS ESG UC ETF (DIST),,UEDV,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cW%2BNP3bwUKE%3D
SSGA SPDR ETFS EUROPE I PLC BB SASB US HIGH YLD CORP ESG UCITS ETF U,,SJNK,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=pGTwT7W7Y5Y%3D
SSGA SPDR ETFS EUROPE I PLC ST ST WLD SML CAP ENH ACTV EQ UCITS ETF,,SWSC,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6jTDGbnaZhA%3D
SSGA SPDR ETFS EUROPE I PLC SPDR BB 1 0 + YR US TREAS BOND UCITS ETF,,LUTR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=IIb6YcUn%2F%2FE%3D
INVESCO MARKETS PLC FTSE'100'SOURCE UCITS ETF CLS'A'GBP,,S100,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=t67aSsh1YXM%3D
HSBC GLOBAL FUNDS ICAV HSBC ICAV SUS DEV BK BND ETF,,HDBA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=1CXv2COSgnQ%3D
XTRACKERS II XTRACK II AUST GOV BD UCT ETF 1D GBP,,XAU1,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=PyN%2FocFUdDc%3D
VANGUARD FUNDS PLC VGI ESG EM ALL CAP ETF (USD) DIST,,V3MM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=a0yn3Hk96Hs%3D
VANGUARD FUNDS PLC VANGUARD ESG NA ALL CAP UCITS ETF USDACC,,V3NB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2tqOKiubxGs%3D
FIRST TRUST GLOBAL FUNDS ICAV FT SMID RIS DIV UCITS ETF,,SMID,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=rXivzo1C4Fs%3D
