name,isin,symbol,url,keyword
ALPHA UCITS SICAV FAIR OAKS AAA CLO ETF F EUR DIS,-,FAAA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=gNqcKjlvtD8%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI ETF ICAV CORE MSCI USA UCITS ETF USD DIS (EUR),-,MSCU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=NAGH3mLwZDk%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS AMDI MSCI EUROPE C PARIS ALGND U ETF DR,-,ESRG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=lgk%2FxeOpAEY%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS AMUNDI CORE GBP CORPORATE BOND UCITS ETF,-,GBBD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Am44K%2BhSq2E%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS AMUNDI NASDAQ-100 SWAP UCITS ETF USD ACC,-,ANXU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=yySGLuHHKjs%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS MSCI EMERGING MARKETS ASIA UCITS ETF USD,-,AASG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=W2Ca2bS1JK4%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS USD HGH YLD CRPRTE BD ESG UCITS ETF DIST,-,USHY,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=XJOYpqI%2BA%2Fg%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ARK INVEST UCITS ICAV RIZE GBL SUST INFRSTR UCITS ETF USD DIS,IE000QUCVEN9,NFRA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=E9uhYdu7BVI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
BNP PARIBAS EASY ICAV MSCI WD EQL WGHT SEL UCS ETF USD GBP ACC,-,WWGB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=WEjHJ07vwFg%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
BNP PARIBAS EASY SICAV MSCI WORLD EX CW UCITS ETF EUR CAP,-,EMWE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cqOdgqSXaso%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
DIMENSIONAL FUNDS ICAV GLBL TARGETED VAL UCITS ETF (USD),-,DDGT,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2Bb3WBSxJHQE%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FIDELITY UCITS ICAV JAPAN EQUITY RES ENH UCITS ETF JPY ACC,IE00BNGFMX61,FJPS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kG5GXDzpS4k%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FIDELITY UCITS II ICAV ESG USD EM BOND UCITS ETF GBP HGD ACC,IE00BM9GRQ71,FEMP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mJym8VE4wT8%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FIRST TRUST GLOBAL FUNDS ICAV CAPITAL STRENGTH UCITS ETF A USD,-,FTCS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7qvGpgOH2Ek%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FIRST TRUST GLOBAL FUNDS ICAV FT EMERGING MARKETS ALPHADEX UCITS ETF,IE00B8X9NX34,FEM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=XB0641RoKI8%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FIRST TRUST GLOBAL FUNDS ICAV INDXX FUTURE ECONOMY METALS UCITS ETF A,IE000UDFKE13,METL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=iY0n07HhBmQ%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FRANKLIN TEMPLETON ICAV EUROPEAN QUALITY DIVIDEND UCITS ETF EUR(,-,DVDE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ac54xGhB7f0%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FRANKLIN TEMPLETON ICAV FRK MSCI EM PARIS UCITS ETF,IE000QLV3SY5,PABE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=sg5uk9qpKNk%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FRANKLIN TEMPLETON ICAV S&P 500 PARIS ALIGNED CLIM UCITS ETF USD,IE00BMDPBZ72,USPA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=V%2F2quwHNNg4%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV DATA CENTER REITS & DIGITAL INFSTR UCITS,IE00BMH5Y327,VPN,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=1onN6c30NY0%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV GLOBAL X ETFS ICAV AUTONOMOUS & ELECTRIC,-,DRVG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=mxuDwK7xf%2Fc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV HYDROGEN UCITS ETF USD(GBP) ACC,-,HYGG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=3O2JeMIenWE%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV STABLECOIN & TOKENISATION UCITS ETF USD,-,TKNX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2F3PMrbEZm%2F0%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GOLDMAN SACHS ETF ICAV ACCESS CHINA GOV BOND UCTS ETF A USD DIS,IE00BJSBCS90,CBND,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=zl0UfOKaJsI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GOLDMAN SACHS ETF ICAV PARIS ALIGNED CMT WRLD EQ UC ETF USD ACC,IE000HPBRE54,WRLD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=h%2FINNMigq3E%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
