name,isin,url,keyword
AB International Health Care Portfolio I GBP,LU1934454544,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=4T8jB8tjtrc%3D&Isin=LU1934454544&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Framlington UK Equity Income Z Inc,GB00B8HHY295,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0WgDABX%2FD2c%3D&Isin=GB00B8HHY295&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Absolute Return Bond B Inc GBP,IE00B4QJCV38,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=kxHonboucQU%3D&Isin=IE00B4QJCV38&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allianz Emerging Markets Equity C Acc,GB00B0WDH832,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=mVHnb%2FHB38A%3D&Isin=GB00B0WDH832&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi MSCI Pacific Ex Japan SRI Climate Paris Aligned IG GBP,LU2269164237,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=tdOXbqJyO30%3D&Isin=LU2269164237&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis SmartGARP European Equity IH Inc GBP,GB00BR4TV084,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ErUeLkBJCUc%3D&Isin=GB00BR4TV084&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv AI Multi-asset Plus III 2,GB00B581Z480,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=qqkBzz65qYQ%3D&Isin=GB00B581Z480&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BGF FinTech D2 Hedged GBP,LU1861217914,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=FIzf0WhUlQQ%3D&Isin=LU1861217914&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D15,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Global Equity Income W Acc GBP,IE00B8YX0888,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=cMmcaFD5%2Bhg%3D&Isin=IE00B8YX0888&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon US Equity Income Fund W Hedged Acc GBP,IE00BD7Y0G10,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=4voRePtg2ys%3D&Isin=IE00BD7Y0G10&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D21,Invest in this fund within a SIPP or Investment Account
Baillie Gifford Positive Change B Inc,GB00BYVGKX73,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=SqMWb%2FK0b2k%3D&Isin=GB00BYVGKX73&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays GlobalAccess Global Equity Income M Hedged Acc GBP,IE00B55TJT81,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=aMlMfiYyo9A%3D&Isin=IE00B55TJT81&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D13,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barings Emerging Market Debt Blended Total Return C Dis GBP,IE00BSL73X98,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=lt6e9hvWYuY%3D&Isin=IE00BSL73X98&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D14,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
