name,isin,url
BlackRock LifePath Target Date 2055 D Acc GBP,GB00BRTCQL86,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Jt7VBmf8Tn8%3D&Isin=GB00BRTCQL86&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock LifePath Target Date 2060 D Acc GBP,GB00BRTCQN01,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=HvdnYkqTFD4%3D&Isin=GB00BRTCQN01&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock LifePath Target Date 2065 D Acc GBP,GB00BRTCQQ32,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=A7OuPQbDnBs%3D&Isin=GB00BRTCQQ32&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock LifePath Target Date Retirement D Acc GBP,GB00BRTCQS55,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=AGZbOZAM8WA%3D&Isin=GB00BRTCQS55&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 3 D Acc,GB00BFBFYB71,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2BKrjufzNiaE%3D&Isin=GB00BFBFYB71&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 3 D Inc GBP,GB00BFBFYC88,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=VUYMFFg7mos%3D&Isin=GB00BFBFYC88&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 3 Select ESG D Acc GBP,GB00BN090Q37,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ra9gi64nxZU%3D&Isin=GB00BN090Q37&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 4 D Acc,GB00BFBFYJ57,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=QY28q0n7A%2Bg%3D&Isin=GB00BFBFYJ57&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 4 D Inc GBP,GB00BFBFYK62,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=yllRqIGFogk%3D&Isin=GB00BFBFYK62&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 4 S Acc,GB00BFBFYN93,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fCpBZ05AEw4%3D&Isin=GB00BFBFYN93&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 5 D Acc,GB00BFBFYQ25,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=VZtqqo%2BBiIo%3D&Isin=GB00BFBFYQ25&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 5 D Inc GBP,GB00BFBFYR32,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2Fl9QBcXJ9lQ%3D&Isin=GB00BFBFYR32&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 5 Select ESG D Acc,GB00BFBFYX91,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=wcxzK9eJrvo%3D&Isin=GB00BFBFYX91&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 6 D Acc,GB00BFBFZ140,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=2gSsBK7aphY%3D&Isin=GB00BFBFZ140&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 6 D Inc GBP,GB00BFBFZ256,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fk65w%2BQs6H4%3D&Isin=GB00BFBFZ256&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock MyMap 8 Select ESG D Acc GBP,GB00BN090M98,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=NvzV87vusIE%3D&Isin=GB00BN090M98&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock Natural Resources D Acc,GB00B6865B79,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=On0YhY9%2FkIo%3D&Isin=GB00B6865B79&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock Natural Resources D Inc,GB00B46KYQ57,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=CbOqg5rqnGg%3D&Isin=GB00B46KYQ57&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock Next Generation Technology D2 GBP,LU2237457416,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=DuJiKRgCC%2Fc%3D&Isin=LU2237457416&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Emerging Markets Equity Strategies D2 GBP,LU1896777239,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=e%2BY%2BlYuVDXs%3D&Isin=LU1896777239&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Emerging Markets Flexi Dynamic Bond D4 Hedged GBP,LU1093538335,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=c1fYEAYk7vA%3D&Isin=LU1093538335&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Managed Index Portfolio - Conservative D2 Hedged Acc GBP,LU1733247586,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=SIo1SgvQc6U%3D&Isin=LU1733247586&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Managed Index Portfolios - Defensive D2 Hedged GBP,LU1191062733,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=KYjDOb8Q5UE%3D&Isin=LU1191062733&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Managed Index Portfolios - Growth D2 Hedged GBP,LU1191063897,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=J%2F6fRvj93F8%3D&Isin=LU1191063897&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Managed Index Portfolios - Moderate D2 Hedged GBP,LU1191063202,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=4F629nJ5Mdc%3D&Isin=LU1191063202&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Managed Index Portfolios - Moderate D5 Hedged GBP,LU1191063111,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=oLe%2FNlIT8sI%3D&Isin=LU1191063111&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock SF Systematic Global Equity Absolute Return D2 Hedged GBP,LU1103452089,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=xRHgvo99JG0%3D&Isin=LU1103452089&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock Sterling Short Duration Credit D Acc,GB00BFK3LS89,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2FgW%2FTr%2Fub5E%3D&Isin=GB00BFK3LS89&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
BlackRock Sterling Strategic Bond D Acc,GB00BZ6DDJ74,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=zKThFRrCzMQ%3D&Isin=GB00BZ6DDJ74&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18
