name,isin,symbol,url,keyword
HSBC ETFS PLC FTSE 100 UCITS ETF,IE00B42TW061,HUKX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=A9BMe%2BeBsZs%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
LEGAL & GENERAL UCITS ETF PLC CLEAN WATER GBP ETF,IE00BK5BC891,GLGG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=5Rsh4FkQY4o%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
HSBC ETFS PLC MSCI CANADA UCITS ETF USD,IE00B51B7Z02,HCAD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=YJ0SThCcdq4%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
WISDOMTREE ISSUER ICAV WISDOMTREE CLOUD COMPUTING UCITS ETF USD,IE00BJGWQN72,KLWD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=cfpyxo1Mkn0%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
HANETF ICAV SPROTT COPPER MINERS UCITS ETF ACC GBX,IE000IQQEL77,CPPR,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kY5ddB0YWYI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS III PLC INVESCO S&P 500 QVM UCITS ETF USD,-,PQVM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2LCOgfb2vys%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES VII PLC ISHARES S&P 500 3% CAPPED UCT ETF USDDIS,-,SPC3,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=GuWhGQUg22o%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS II PLC IVZ US INSURANCE UCITS ETF ACC USD(GBP),-,INSX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=My%2FLAZQLfkc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV URANIUM UCITS ETF GBP ACC,IE000NDWFGA5,URNG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=WdAqcMz9jtc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
UBS (IRL) ETF PLC UBS CORE MSCI USA ETF USD DIS,-,UC03,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=booPUc2fi2I%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
HANETF ICAV US GBL INVESTORS TRAVEL UCITS ETF USD,IE00BMFNW783,TRIP,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=kfv19e97evA%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES IV PLC LITHIUM & BATTERY PRODUCERS UCITS ETF Y,-,LITM,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=2dDO2B0Rjdw%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
FRANKLIN TEMPLETON ICAV FUTURE OF HEALTH & WELLNESS UCITS ETF US,IE0003WEWAX4,FOHW,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=hri0Hgrw5Ms%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES II PLC EUR GOVT BOND 3-5YR UCITS ETF GBP DIST,IE00B1FZS681,IBGX,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=gv%2FAy9%2FS9Co%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES II PLC USD FLTG RATE BOND UCITS ETF GBP DIS HDG,IE00BF7TPM11,FLOS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ehRJLrk0O30%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
LEGAL & GENERAL UCITS ETF PLC HYDROGEN ECONOMY UCITS ETF USD ACC,IE00BMYDM794,HTWO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=84qOMiZwQPM%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
UBS (IRL) ETF PLC UBS GBL GENDER EQTY UCITS ETF HGBP ACC,-,GENG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=yadl6Hs4Tjc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI ETF ICAV MSCI USA EX MEGA CAP UCITS ETF USD ACC,-,XMGA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6buXsjZCBXI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF DIS,-,SPXD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=lcFePOW8iUo%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
XTRACKERS II EUROZONE GOVBOND 7-10 UCITS ETF 1D GBP,LU2523865728,X7GB,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6akYefuNRoc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
VANGUARD FUNDS PLC ESG GBL CORP BD UCITS ETF USD HGD DIS,-,V3GD,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=iKWfB02ILMc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS II PLC US TREASURY BOND 10+ YEAR UCITS ETF USD,IE000GE4QIR1,TRLA,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=%2Ff5LqKJ8QGc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS II PLC IVZ FTSE WLD UCITS ETF DIST USD (GBP),IE0000QLH0G6,FTWG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=g4ZY6eCL3D4%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV ARTIFICIAL INTELLIGENCE UCITS ETF USD(GB,-,AIQG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=KVhVXFTRQps%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
VANECK UCITS ETFS PLC VANECK MEDICAL ROBOTICS BIONIC UCITS ETF,-,CYBO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=61yfAvqVroI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
INVESCO MARKETS PLC NASDAQ-100 SWAP UCITS ETF USD ACC,-,EQQS,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=Kpttb3EV07M%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
XTRACKERS II XTRACKERS II USD OVNI RATE SWA UCITS ETF,-,XFFE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=xLMbrVkd3QY%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
VANGUARD FUNDS PLC FTSE JAPAN UCITS ETF USD ACC HDG,-,VJPU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7qkoxDESIVo%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES IV PLC EDGE MSCI WLD MMNT FACT UCIT ETF USD ACC,-,IWMO,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=n3CY%2BfzgH%2Fc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES V PLC JAPAN GOVT BD UCITS ETF GBP HGD GBP ACC,IE000NQ9GTW5,JGBG,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=y75lpKyPsHM%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
SCHRODER ETFS ICAV SCHRODER US EQUITY ACTIVE ETF ACC USD,-,SUSE,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=TG%2FvgPIOjlI%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
GLOBAL X ETFS ICAV GLOBAL X ETFS ICAV E COMM UCITS ETF USD,IE00BMH5XY61,EBIZ,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=E45dysQapc4%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
LEGAL & GENERAL UCITS ETF PLC L&G DIGITAL PAYMENTS UCITS ETF USD ACC,IE00BF92J153,DPAY,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=6rL%2Fby28iGk%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
AMUNDI INDEX SOLUTIONS MSCI EMERGING MARKETS ASIA UCITS ETF USD,-,AASU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=ncppo%2FjYmCc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
XTRACKERS (IE) PLC WORLD BIODIVERSITY FOCUS SRI UCITS ETF 1,-,XBI0,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=7D5NwiVSl%2BY%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES II PLC USD HIGH YLD CORP BD UCITS ETF GBP DIST,IE00B4PY7Y77,SHYU,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=oT7mH%2FfgzRM%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
UBS (LUX) FUND SOLUTIONS SICAV UBS CORE MSCI EMU ETF HGBP ACC,LU1169820138,UB0E,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=D5lk%2B1Rh0Jc%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
ISHARES III PLC GLB INFL LNKD GOVT BD UCITS ETF USD ACC,IE00B3B8PX14,SGIL,https://www.charles-stanley-direct.co.uk/ViewShare?InvestmentId=9Bm8H8w2kOA%3D,"Invest in this share within an ISA, JISA, SIPP or Investment Account"
