name,isin,url,keyword
7IM Pathbuilder 1 C Acc,GB00BMDPBQ86,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=iMiFTZJMr4U%3D&Isin=GB00BMDPBQ86&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AB International Health Care Portfolio I USD,LU0097089360,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ojckwjoyo4k%3D&Isin=LU0097089360&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,Invest in this fund within a SIPP or Investment Account
ARC TIME Property Long Income & Growth PAIF B Acc GBP,GB00BMH7WJ02,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=cgNO%2BGcoy7g%3D&Isin=GB00BMH7WJ02&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Framlington Global Technology Z Acc,GB00B4W52V57,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=38KkprYaUc0%3D&Isin=GB00B4W52V57&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Global Short Duration Bonds Z Acc,GB00BDFZQV30,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=gFZcvnM7TII%3D&Isin=GB00BDFZQV30&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA UK Sustainable Equity Z Acc,GB00B51R1233,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=pJGBiBoQcyM%3D&Isin=GB00B51R1233&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Absolute Return Bond C Acc GBP,IE00B6SLQ646,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fHx%2Fcy%2Bups0%3D&Isin=IE00B6SLQ646&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Global Sustainable Sovereign Bond I Hedged Acc GBP,IE0005NN5129,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=pPg6yS6c%2Fcw%3D&Isin=IE0005NN5129&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,Invest in this fund within a SIPP or Investment Account
Algebris Financial Credit I Acc GBP,IE00B85LPZ38,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Spj1NHi7a2o%3D&Isin=IE00B85LPZ38&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allianz RiskMaster Growth Multi Asset Y Acc,GB00BYMVBC71,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=F48nSxDqXmU%3D&Isin=GB00BYMVBC71&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
