name,isin,url,keyword
7IM Pathbuilder 1 C Acc,GB00BMDPBQ86,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=iMiFTZJMr4U%3D&Isin=GB00BMDPBQ86&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
AXA Carbon Transition Sterling Buy And Maintain Credit Fund Z Gross,GB00B7VXY261,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=CsljWs1idu0%3D&Isin=GB00B7VXY261&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,Invest in this fund within a SIPP or Investment Account
AXA UK Sustainable Equity Z Acc,GB00B51R1233,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=pJGBiBoQcyM%3D&Isin=GB00B51R1233&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon Strategic Bond B Acc,GB00B3ZLQW29,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=nq%2B5dVRc5Go%3D&Isin=GB00B3ZLQW29&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Amundi Absolute Return Multi-Strategy I2 GBP,LU1897298045,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=RS9t3%2FcQG3U%3D&Isin=LU1897298045&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,Invest in this fund within a SIPP or Investment Account
Artemis Funds (Lux) SmartGARP Global Emerging Markets Equity I Dis GBP,LU2498148571,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=%2FTO5Pg5b5Es%3D&Isin=LU2498148571&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,Invest in this fund within a SIPP or Investment Account
Artisan Global Value I GBP,IE00B3PYJ555,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=JlwlZSZ2boA%3D&Isin=IE00B3PYJ555&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D9,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Sterling Corporate Bond 2 Acc GBP,GB00B7RBPT80,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Dn5DJcKjfG4%3D&Isin=GB00B7RBPT80&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon FutureLegacy 4 Institutional W Acc GBP,GB00BQH88J35,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=bqWdQXBj6RY%3D&Isin=GB00BQH88J35&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BNY Mellon Multi-Asset Diversified Return Inst W Inc,GB00B8HJ5779,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=H8zFSq1iuzo%3D&Isin=GB00B8HJ5779&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Baillie Gifford International B Acc,GB0005941272,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=1RhwWyKaVk0%3D&Isin=GB0005941272&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D12,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barclays GlobalAccess Emerging Market Equity I Unhedged Acc GBP,IE00BKPJ3D56,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=x6cg5o9cqQo%3D&Isin=IE00BKPJ3D56&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D13,Invest in this fund within a SIPP or Investment Account
Barclays UK Alpha R Dis GBP,GB00B51BVV49,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=rKiPujImKiI%3D&Isin=GB00B51BVV49&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D14,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Barings Global High Yield Bond I Acc GBP,IE00B7M65Z40,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=fZxhzoGlkug%3D&Isin=IE00B7M65Z40&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D15,Invest in this fund within a SIPP or Investment Account
BlackRock Continental European D Inc,GB00B6YTYJ18,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ZW6%2B7%2B0U3WY%3D&Isin=GB00B6YTYJ18&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D16,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
BlackRock GF Multi-Theme Equity D2 GBP,LU2123743937,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=qSn9e%2FXvuzY%3D&Isin=LU2123743937&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D17,Invest in this fund within a SIPP or Investment Account
BlackRock MyMap 8 Select ESG D Acc GBP,GB00BN090M98,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=NvzV87vusIE%3D&Isin=GB00BN090M98&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D18,Invest in this fund within a SIPP or Investment Account
