name,isin,url,keyword
7IM AAP Moderately Cautious C Inc,GB00B2PB2051,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=Ff26R2GLe00%3D&Isin=GB00B2PB2051&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D1,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
ARC TIME Property Long Income & Growth PAIF C Inc GBP,GB00BMH7WK17,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=M5jwoaYJ%2BsA%3D&Isin=GB00BMH7WK17&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,Invest in this fund within a SIPP or Investment Account
AXA Managed Income Z Gross Inc,GB00B71DB365,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ys1SKbzETVg%3D&Isin=GB00B71DB365&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D11,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aegon High Yield Bond S Acc GBP,GB00BF0W2K48,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=vwridaSG8Dg%3D&Isin=GB00BF0W2K48&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D5,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Allspring (Lux) Worldwide - US All Cap Growth Z Cap GBP,LU0851225416,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=FB11tWFqsj4%3D&Isin=LU0851225416&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D6,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis Atlas F Acc GBP,GB00BTQKSL36,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MqwCHfEsyAc%3D&Isin=GB00BTQKSL36&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D7,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Artemis US Extended Alpha I Hedged Acc GBP,GB00BYSZ0151,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=WwchTC214pM%3D&Isin=GB00BYSZ0151&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D8,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
Aviva Inv Multi-asset Core IV 2,GB00BMGWH791,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=0Tljde4K4lw%3D&Isin=GB00BMGWH791&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D10,Invest in this fund within a SIPP or Investment Account
BNY Mellon Emerging Markets Debt Local Currency C Acc GBP,IE00B2Q4XS80,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=MFTe7OMSpJ8%3D&Isin=IE00B2Q4XS80&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D19,Invest in this fund within a SIPP or Investment Account
BNY Mellon International Bond Inst W Acc GBP,GB00B8BYHS32,https://www.charles-stanley-direct.co.uk/ViewFund?InvestmentId=ta8VFOu6DLw%3D&Isin=GB00B8BYHS32&PreviousSearchResults=%2FInvestmentSearch%2FSearch%3FSearchType%3DKeywordSearch%26Category%3DFunds%26SortColumn%3DName%26SortDirection%3DAsc%26Pagesize%3D50%26Page%3D20,"Invest in this fund within an ISA, JISA, SIPP or Investment Account"
